"PMID","Title","abstract"
"22714847","Quality of life in elderly adults before and after hearing aid fitting.","Presbycusis is a common disorder in the elderly, which causes hearing loss and may contribute to the development of some psychiatric disorders, leading to isolation due to communication difficulties in the social environment.</AbstractText>: Presbycusis is a common disorder in the elderly, which causes hearing loss and may contribute to the development of some psychiatric disorders, leading to isolation due to communication difficulties in the social environment.OBJECTIVE: To identify through the WHOQOL (World Health Organization Quality of Life Questionnaire), the quality of life of hearing impaired individuals before and after hearing aid fittings.METHOD: We had 30 individuals with hearing loss, all over 60 years of age - patients from a Speech Therapy Clinic. The patients answered the WHOQOL questions without the use of hearing aids; and after the effective use of a sound amplification device for a period of three months they answered it again. The WHOQOL - Bref consists of 26 questions, two general quality-of-life questions and 24 associated with four aspects: physical, psychological, environmental and social relations.RESULTS: There was a significant improvement in quality of life in general, as far as leisure activities were concerned, there were no major changes regarding the frequency of negative feelings; even after the hearing aid fitting, the patients continue to have such feelings.CONCLUSION: The use of hearing aids favored the overall quality of life of the individuals evaluated."
"22710661","Factors associated with third-party disability in spouses of older people with hearing impairment.","OBJECTIVES: This study had two aims: (1) to describe the extent of third-party disability in a sample of spouses of older people with hearing impairment, and (2) to investigate factors associated with third-party hearing disability. Third-party disability is defined as the disability and functioning of family members as a result of the health condition of their significant other.DESIGN: One hundred older spouses who had partners with hearing impairment participated. All assessments were self-reported, and included a set of measures (the 36-item Significant Other Scale for Hearing Disability, SOS-HEAR; the Relationship Assessment Scale; and the Significant Other Assessment of Communication) administered to the target population of normally hearing older spouses, and those administered to the hearing impaired partners of the spouses in the study (the Self Assessment of Communication). To address the first aim, descriptive statistics were used to describe the extent of third-party hearing disability in the spouses. To address the second aim, binary logistic regression analysis was used to examine factors associated with third-party hearing disability. Factors investigated were focused on the spouse (e.g., spouse perception of relationship satisfaction) and on the partners with hearing impairment (e.g., partners' level of hearing impairment).RESULTS: Most spouses (98%) reported some degree of third-party hearing disability on at least one item of the SOS-HEAR, with the majority reporting a mild disability. Three risk factors were found to be significantly associated with severe or complete third-party disability: lower relationship satisfaction as reported by the spouse (Relationship Assessment Scale), spousal age difference, and spouse perception of their partner's hearing disability (Significant Other Assessment of Communication). Partners' level of hearing impairment, self-reported hearing disability (Self Assessment of Communication), use of hearing aids, and spouse satisfaction that their hearing-impaired partner had done all they could to help with hearing were not associated with third-party disability.CONCLUSIONS: This research study shows that spouses of older people with hearing impairment experience third-party disability as a result of their partners' hearing impairment and that the SOS-HEAR could be used to identify the nature of the disability. The three factors found to be associated with third-party disability could identify spouses at risk of third-party disability related to hearing impairment and form the basis of an intervention."
"22618352","Auditory cortex signs of age-related hearing loss.","Age-related hearing loss, or presbyacusis, is a major public health problem that causes communication difficulties and is associated with diminished quality of life. Limited satisfaction with hearing aids, particularly in noisy listening conditions, suggests that central nervous system declines occur with presbyacusis and may limit the efficacy of interventions focused solely on improving audibility. This study of 49 older adults (M = 69.58, SD = 8.22 years; 29 female) was designed to examine the extent to which low and/or high frequency hearing loss was related to auditory cortex morphology. Low and high frequency hearing constructs were obtained from a factor analysis of audiograms from these older adults and 1,704 audiograms from an independent sample of older adults. Significant region of interest and voxel-wise gray matter volume associations were observed for the high frequency hearing construct. These effects occurred most robustly in a primary auditory cortex region (Te1.0) where there was also elevated cerebrospinal fluid with high frequency hearing loss, suggesting that auditory cortex atrophies with high frequency hearing loss. These results indicate that Te1.0 is particularly affected by high frequency hearing loss and may be a target for evaluating the efficacy of interventions for hearing loss."
"24141666","Auditory satisfaction of patients fitted with hearing aids in the Brazilian Public Health Service and benefits offered by the hearing aids.","OBJECTIVE: To assess the benefits and degree of satisfaction of adult and elderly patients fitted with hearing aids in a service accredited by the Brazilian Public Health Service.METHOD: This descriptive cross-sectional study included 34 individuals with bilateral hearing loss aged 18 and above who had never been offered hearing aids. Scales &quot;Hearing Handicap Inventory for Adults&quot; and &quot;Hearing Handicap Inventory for the Elderly Screening Version&quot; were used to assess the benefits yielded by the hearing aids. Scale &quot;Satisfaction with Amplification in Daily Life&quot; was used to gauge patient satisfaction. The first two were applied on the day the patients were fitted with hearing aids and one month later, whereas the third was applied only one month after the patients had been fitted with the hearing aids.RESULTS: After the subjects were offered hearing aids, significant reductions were seen in the difficulties they experienced as a consequence of hearing loss. The scores in the Satisfaction with Amplification in Daily Life scale indicated a high degree of satisfaction among patients. These results were not statistically different when gender and age (adult/elderly) subgroups were compared.CONCLUSION: The subjects included in the study have benefitted from being fitted with hearing aids and have been very happy with the outcome of the treatment."
"23744085","[User benefit of modern hearing aids. A comparative study].","BACKGROUND: In the face of the rapid development of hearing aid system technology it is helpful to regularly study the user benefit of the current generation.TEST PERSONS AND METHODS: To contribute to the question on how the user benefit of current hearing aids compares with the benefit of the previous generation of hearing aids, a multicentre study was carried out in cooperation with 79 hearing aid acoustics companies in Germany. The user benefit of modern hearing aids in everyday life was assessed by asking end users to participate in a survey by completing a questionnaire. The questionnaire consisted of 20 items, 10 of which were taken from validated international inventories (SSQ: Speech, Spatial and Qualities of Hearing scale, IOI-HA: International Outcome Inventory for Hearing Aids) and the other 10 were formulated particularly for this purpose.RESULTS: A total of 664 usable questionnaires were returned whereby 421 responders were first time users and 243 responders were previous hearing aid users. The results of the present study showed that modern hearing aid system technology provides significant extra benefits at the 5 % level relative to the previous generation of hearing aids for all variables tested in this study.CONCLUSIONS: Even though the amount of gain in terms of user benefit may be overestimated due to well-known placebo effects, an obvious net effect was evident. Correlations between the level of hearing aid benefit and possible influencing factors, such as age, gender, subjects own hearing aid, duration of use or hearing loss, could not be identified."
"23725663","Success and failure factors for hearing-aid prescription: results of a French national survey.","OBJECTIVES: To identify epidemiological, socioeconomic, audiometric and environmental factors of success and failure of hearing-aid prescription, and to assess hearing-aid efficacy at 6-9 months after prescription.PATIENTS AND METHODS: A prospective nationwide survey was conducted in France on 184 patients with age-related hearing loss. Inclusion data were collected by a questionnaire filled out by the ENT specialist and patient, and with a second questionnaire filled out by telephone contact with the patient 6-9 months later.RESULTS: One-third of patients failed to fulfill the prescription, either for financial reasons or for lack of interest in correcting their disability. For the other two-thirds, the factors favoring consultation with a hearing-aid fitting specialist seemed to be: leisure activity requiring good hearing, living in a couple or family, spontaneous initial ENT consultation, strong motivation, monthly income greater than €1200, longstanding hearing impairment, and difficulty in listening to television and following a conversation in noise. Eighty percent of hearing-aid trials were successful; 60% of prescriptions were thus followed by hearing-aid purchase. The main three criteria determining purchase were the advice of the hearing-aid fitting specialist, and the price and the effectiveness of the apparatus on trial. In the four daily life situations presented in the questionnaire, the hearing-aid was worn for 8 hours or more in 90% of cases, found useful in 70% and proved satisfactory in 70%. Age-related hearing loss, whether metabolic or sensorineural, benefited from hearing-aid correction in 86% of cases.CONCLUSIONS: Indications for hearing-aid prescription should take account of the patient's degree of motivation, awareness of disability, and income. The advice of the ENT and hearing-aid fitting specialists plays a key role in the patient's acceptance of the hearing-aid. Hearing-aids seem to enhance quality of life significantly in age-related hearing loss subjects."
"23575461","Real-life efficacy and reliability of training a hearing aid.","OBJECTIVES: Commercial trainable hearing aids (HA) (i.e., devices that for a period are adjusted by the user in different acoustic environments and that subsequently with changing environments automatically adapt to the user's preferred settings), are readily available; however, little information exists about the efficacy of training a HA. The purpose of this study was to investigate the efficacy and reliability of training a HA in everyday environments.DESIGN: The participants were 26 hearing-impaired volunteers with a median age of 79 years and an average pure-tone average of 53 dB HL. Test devices were commercial, multimemory, prototype devices that enabled training of the compression characteristics in four frequency bands and in six sound classes. Participants wore the National Acoustic Laboratories nonlinear fitting procedure version 2 prescription for 3 weeks and trained the devices from the prescribed response for 3 weeks, before comparing their trained response with the prescription for 2 weeks. The devices were reset to the prescription, and 19 participants repeated the training and comparison trials. During the comparison trial, participants made daily diary ratings of their satisfaction with the programs, and a structured interview was completed at the end of the comparison trial.RESULTS: The participants displayed different needs for changing the prescription, with more daily adjustments leading to training across more sound classes. Unreliable observations were obtained from 8 participants after each of the test and retest comparison trials. Of the 10 participants who made sufficient changes to the prescription during the first trial, 80% preferred their trained response. The 8 &quot;low trainers&quot; reported no preference, and also reported lower overall satisfaction with the device. Fewer adjustments were made during the repeat trial, resulting in less training. Significant correlations between trained variations were seen for 63% of 19 participants. Of the 10 participants who provided valid data after both comparison trials, those who trained the device consistently generally showed consistent preferences, and vice versa.CONCLUSIONS: For those who wanted a change to the prescription, training was mostly effective. Limited data on reliability showed reasonable consistency in training outcomes and preferences. Findings, in particular on reliability, should be verified in larger populations. A guideline on how to clinically manage training with clients is presented."
"23506664","Client labor: adults with hearing impairment describing their participation in their hearing help-seeking and rehabilitation.","BACKGROUND: The uptake and use of hearing aids is low compared to the prevalence of hearing impairment. People who seek help and take part in a hearing aid rehabilitation process participate actively in this process in several ways.PURPOSE: In order to gain more knowledge on the challenges of hearing help-seeking and hearing aid use, this qualitative study sought to understand the ways that people with hearing impairment describe themselves as active participants throughout the hearing aid rehabilitation process.RESEARCH DESIGN: In this qualitative interview study we examined the hearing rehabilitation process from the perspective of the hearing impaired. In this article we describe how the qualitative interview material was interpreted by a pragmatic qualitative thematic analysis. The analysis described in this article focused on the efforts, initiatives, actions, and participation the study participants described that they had engaged in during their rehabilitation.STUDY SAMPLE: Interviews were conducted with people with hearing impairment in Australia, Denmark, the United Kingdom, and the United States. The 34 interview participants were distributed equally between the sites, just as men and women were almost equally represented (56% women). The average age of the participants was 64. All participants had a hearing impairment in at least one ear. The participants were recruited to represent a range of experiences with hearing help-seeking and rehabilitation.DATA COLLECTION AND ANALYSIS: With each participant one qualitative semistructured interview ranging between 1 and 2 hr was carried out. The interviews were transcribed verbatim, read through several times, and themes were identified, defined, and reviewed by an iterative process.RESULTS: From this thematic focus a concept called &quot;client labor&quot; has emerged. Client labor contains nine subthemes divided into three overarching groups: cognitive labor, emotional labor, and physical labor. The participants' experiences and meaning-making related to these conceptual types of efforts is described.CONCLUSIONS: The study findings have implications for the clinical encounter between people with hearing impairment and hearing health-care professionals. We suggest that a patient-centered approach that bears in mind the client's active participation could help toward improving clinical dispensing, fitting, and counseling practices with the end goal to increase hearing aid benefit and satisfaction."
"23357806","Comparison of multichannel wide dynamic range compression and ChannelFree processing in open canal hearing instruments.","BACKGROUND: Multichannel wide dynamic range compression (WDRC) and ChannelFree processing have similar goals yet differ significantly in terms of signal processing. Multichannel WDRC devices divide the input signal into separate frequency bands; a separate level is determined within each frequency band; and compression in each band is based on the level within each band. ChannelFree processing detects the wideband level, and gain adjustments are based on the wideband signal level and adjusted up to 20,000 times per second. Although both signal processing strategies are currently available in hearing aids, it is unclear if differences in these signal processing strategies affect the performance and/or preference of the end user.PURPOSE: The purpose of the research was to determine the effects of multichannel wide dynamic range compression and ChannelFree processing on performance and/or preference of listeners using open-canal hearing instruments.RESEARCH DESIGN: An experimental study in which subjects were exposed to a repeated measures design was utilized.STUDY SAMPLE: Fourteen adult listeners with mild sloping to moderately severe sensorineural hearing loss participated (mean age 67 yr).DATA COLLECTION AND ANALYSIS: Participants completed two 5 wk trial periods for each signal processing strategy. Probe microphone, behavioral and subjective measures were conducted unaided and aided at the end of each trial period.RESULTS: Behavioral and subjective results for both signal processing strategies were significantly better than unaided results; however, behavioral and subjective results were not significantly different between the signal processing strategies.CONCLUSIONS: Multichannel WDRC and ChannelFree processing are both effective signal processing strategies that provide significant benefit for hearing instrument users. Overall preference between the strategies may be related to the degree of hearing loss of the user, high-frequency in-situ levels, and/or acceptance of background noise."
"25991994","Degree of satisfaction among hearing aid users.","INTRODUCTION: Hearing loss (HL) is defined as the complete or partial loss of hearing ability.AIMS: To characterize (1) the degree of satisfaction among adult and elderly hearing aid (HA) users who were treated by a public hearing health service and (2) the relationship between satisfaction and the variables of gender, age, degree of HL, and type of HA.METHOD: The clinical and experimental study included the administration of the Satisfaction with Amplification in Daily Life (SADL) questionnaire to 110 patients who had used HAs for more than 3 months and were 18 years of age or older.RESULTS: Test patients were sex-balanced (48% were women) and had a mean age of 67 years. A relatively high incidence of sensorineural moderate HL was detected in the study patients (66%) and device B was the most commonly used HA type (48%). No significant differences were evident between HA satisfaction and sex. The importance placed on services/costs and personal image varied between age groups. Correlation was evident at all levels between user satisfaction and amplification. Decreased satisfaction was observed in individuals with severe and/or profound HL. The type of HA used yielded statistically significant differences in the positive effects referring.CONCLUSION: No correlations were evident between the different factors proposed. HA users exhibited high levels of satisfaction in all SADL areas."
"25365367","What is important for hearing aid satisfaction? Application of the expectancy-disconfirmation model.","BACKGROUND: Between 68.1-89.5% of clients report that they are satisfied with their hearing aids. Two variables that are thought to contribute to dissatisfaction with hearing aids are product performance, and a mismatch between performance and client prefitting expectations about hearing-aid performance (i.e., disconfirmation). A focus on variables related to satisfaction is relevant to improving hearing rehabilitation services.PURPOSE: The aim of this study was to determine if measures of hearing-aid performance and disconfirmation, specifically related to hearing ability and hearing-aid problems, were associated with overall hearing-aid satisfaction among a sample of hearing-aid users.RESEARCH DESIGN: A retrospective research design was employed.STUDY SAMPLE: A total of 123 individuals participated in the study (57% male; mean age: 72 yr). All participants owned hearing aids.DATA COLLECTION AND ANALYSIS: A personal details questionnaire and the Profile of Hearing Aid Consumer Satisfaction questionnaire (Wong et al, 2009) were completed by participants, 3-12 mo after they obtained hearing aids. Overall hearing-aid satisfaction was a dichotomized variable (satisfaction vs. dissatisfaction); therefore, logistic regression modeling was applied to the data to determine which variables were associated with overall hearing-aid satisfaction.RESULTS: Sixty-one percent of the sample reported that they were satisfied with their hearing aids. Hearing-aid satisfaction was associated with the ability to hear with hearing aids and better-than-expected performance in this same area; fewer hearing-aid problems; and fewer problems with hearing-aid manipulation, hearing-aid appearance, and wearer discomfort than were anticipated before hearing-aid fitting.CONCLUSIONS: It is recommended that to improve hearing-aid satisfaction, clinicians should ensure optimal hearing-aid benefit in the listening situations that the person with hearing impairment most wants to hear better; reduce the likelihood of hearing-aid problems occurring; and promote positive disconfirmation (performance exceeds expectations) with respect to both hearing ability and hearing-aid performance through the education of clients about the likely benefits of hearing aids in a variety of listening environments, and the potential problems they could face with hearing-aid manipulation and wearer discomfort."
"25267134","Communicating with assistive listening devices and age-related hearing loss: Perceptions of older Australians.","Abstract Age-related hearing loss can impact adversely on the delivery of primary care and cannot necessarily be remedied by hearing aid technology. A study of 20 older Australians living in a Queensland retirement village and residential hostel complex was undertaken to investigate how communication might be advanced through an assistive listening device (ALD). Most participants were women aged over 85 years; almost all had hearing loss and wore hearing aids. Tests with an ALD found very high levels of satisfaction with understanding speech and sound quality amongst participants. However, few had heard previously of ALDs, all required individualised assistance to fit and use the device and rated ease of use less highly. The findings affirm those of previous studies that ALD technology has a role in communication for older hearing impaired people and for hearing rehabilitation. Its potential to enhance quality of life can be facilitated and promoted through nursing practice, but requires professional and consumer education so that it is not overlooked as a communication option. "
"24952106","Clinical effectiveness of wireless CROS (contralateral routing of offside signals) hearing aids.","This study evaluated the clinical effectiveness of wireless contralateral routing of offside signals hearing aids (CROS) in patients with severe to profound unilateral sensorineural hearing loss (USNHL). Twenty-one patients with USNHL were enrolled in this prospective study. The change of subjective satisfaction was evaluated using three questionnaires (K-HHIE, K-IOI-HA, K-SSQ). Changes in objective measurements were evaluated with sound localization test (SLT) and hearing in noise test (HINT). These tests were performed at pre-CROS fitting, 2 and 4 weeks after use of CROS. Subjects were grouped according to the age: young (&lt;40 years) vs. old (=40 years) group. The average K-HHIE and K-SSQ scores significantly improved with the use of CROS. SLT result revealed that hit rate and error degree improved in the young group and lateralization ability improved in both groups. In quiet environments, the reception threshold for speech also indicated a significant benefit in the young group. When the noise was presented to the normal ear, HINT revealed benefit of CROS, while loss of performance with CROS use was significant when noise was presented to the impaired ear. Wireless CROS provided increased satisfaction and overall improvement of localization and hearing. Although true binaural hearing cannot be obtained, CROS is a practical option for rehabilitation of USNHL."
"24828222","A preliminary evaluation of the active communication education program in a sample of 87-year-old hearing impaired individuals.","BACKGROUND: Previous research suggests that audiological rehabilitation for older adults could include group communication programs in addition to hearing aid fitting or as an alternative to hearing aid fitting for those people who do not wish to proceed with hearing aids. This pilot study was a first attempt to evaluate a Swedish version of such a program, Active Communication Education (ACE), which had been developed and previously evaluated in Australia (Hickson et al, 2007a).PURPOSE: The aim of the study was to explore the use of the ACE program in an older-old population of people aged 87 yr in Sweden.RESEARCH DESIGN: A within-subject intervention study.STUDY SAMPLE: The participants were recruited from the Elderly in Linköping Screening Assessment (ELSA), a population-based study of the functional abilities of all inhabitants of the city of Linkoping aged 85 yr in 2007. Participants who responded to the hearing related items in the ELSA study were approached for this study; 29 people agreed to undertake ACE, and 23 (79%) completed three or more sessions.INTERVENTION: The ACE program consists of five weekly 2 hr group sessions with six to ten participants per group.DATA COLLECTION AND ANALYSIS: Self-report measures of communication strategy use, activity and participation, health-related quality of life, and depression were obtained preprogram, 3 wk postprogram, and 6 mo postprogram. Within-group changes and effect sizes were calculated. In addition, outcomes were measured postprogram using the International Outcome Inventory-Alternative Interventions (IOI-AI; Noble, 2002) and a modified version of the Client Oriented Scale of Improvement (COSI; Dillon et al, 1997; Hickson et al, 2007b), and qualitative feedback was obtained.RESULTS: The effect size of ACE was small (0.03-0.27), and, in the sample of 23 included in this pilot study, differences in pre- and postprogram assessments were not statistically significant. Results from the IOI-AI and the modified COSI indicated that these elderly participants found the program to be beneficial, and 90% stated that the course had increased their ability to deal with hearing loss and the problems it creates.CONCLUSIONS: This preliminary investigation indicates the potential benefits of ACE for older adults, and further research is needed with larger numbers of participants in different age groups to draw conclusions about the effectiveness of the ACE program for a general Swedish population."
"24828216","Prediction of IOI-HA scores using speech reception thresholds and speech discrimination scores in quiet.","BACKGROUND: Outcome measures can be used to improve the quality of the rehabilitation by identifying and understanding which variables influence the outcome. This information can be used to improve outcomes for clients. In clinical practice, pure-tone audiometry, speech reception thresholds (SRTs), and speech discrimination scores (SDSs) in quiet or in noise are common assessments made prior to hearing aid (HA) fittings. It is not known whether SRT and SDS in quiet relate to HA outcome measured with the International Outcome Inventory for Hearing Aids (IOI-HA).PURPOSE: The aim of the present study was to investigate the relationship between pure-tone average (PTA), SRT, and SDS in quiet and IOI-HA in both first-time and experienced HA users.RESEARCH DESIGN: SRT and SDS were measured in a sample of HA users who also responded to the IOI-HA.STUDY SAMPLE: Fifty-eight Danish-speaking adult HA users.DATA COLLECTION AND ANALYSIS: The psychometric properties were evaluated and compared to previous studies using the IOI-HA. The associations and differences between the outcome scores and a number of descriptive variables (age, gender, fitted monaurally/binaurally with HA, first-time/experienced HA users, years of HA use, time since last HA fitting, best ear PTA, best ear SRT, or best ear SDS) were examined. A multiple forward stepwise regression analysis was conducted using scores on the separate IOI-HA items, the global score, and scores on the introspection and interaction subscales as dependent variables to examine whether the descriptive variables could predict these outcome measures.RESULTS: Scores on single IOI-HA items, the global score, and scores on the introspection (items 1, 2, 4, and 7) and interaction (items 3, 5, and 6) subscales closely resemble those previously reported. Multiple regression analysis showed that the best ear SDS predicts about 18-19% of the outcome on items 3 and 5 separately, and about 16% on the interaction subscale (sum of items 3, 5, and 6) CONCLUSIONS: The best ears SDS explains some of the variance displayed in the IOI-HA global score and the interaction subscale. The relation between SDS and IOI-HA suggests that a poor unaided SDS might in itself be a limiting factor for the HA rehabilitation efficacy and hence the IOI-HA outcome. The clinician could use this information to align the user's HA expectations to what is within possible reach."
"24765828","Quality of life in patients with tinnitus and sensorineural hearing loss.","The severity of tinnitus often correlates to psychological and general health factors and the risk of depression and insomnia may be higher in patients with tinnitus.</AbstractText>: The severity of tinnitus often correlates to psychological and general health factors and the risk of depression and insomnia may be higher in patients with tinnitus.METHODS: Three questionnaires about physical and psychological health were mailed to 714 Swedish patients with tinnitus and sensorineural hearing loss. A total of 555 (78%) patients replied and 426 patients (77%) submitted their answers to the questionnaires.RESULTS: Female patients had significantly higher Tinnitus Handicap Inventory scores than male patients. An open question about the experienced quality of the care that the patients obtained at our ENT clinics resulted in 159 comments (37%). The majority of the comments were about the hearing aids and many patients did not identify their hearing aids as a treatment. Patients who did not feel that the treatment they obtained at our ENT clinics was good had a significantly higher pure tone average (PTA).CONCLUSION: The results showed that many patients who did not feel that the treatment they obtained at our ENT clinics was good had no hearing aids (61%) and this level of dissatisfaction was significantly higher than in patients who stated that they had received treatment (45%). The use of hearing aids as the main treatment model in patients suffering from tinnitus and hearing impairment can be recommended in these patients. Further research is required to find an approach that could motivate patients with both tinnitus and hearing impairment to use hearing aids."
"24751499","Managing age-related hearing loss: how to use hearing aids efficiently - a mini-review.","Using hearing aids may contribute to better functioning in the everyday lives of hearing-impaired older individuals. We introduce an integrative concept for the efficient use of hearing aids that involves both satisfaction with, and behaviour towards, hearing aids. We review theoretical and empirical work on the predictors of the efficient use of hearing aids in everyday life. Furthermore, we contend that the use of hearing aids requires improved understanding of the variability of hearing demands within specific contexts of everyday life (e.g. conversation with family members, listening to music). The efficiency of hearing aid use thus depends on the fit of situational demands, personal resources, and the specific configuration of the hearing aid device. We propose an integrative person-environment-fit model that advances concepts of selection, optimisation, and compensation to hearing aid efficiency. We discuss the implications of this model for research and for practitioners in the field of gerontology."
"24714854","Hearing aid handling skills: relationship with satisfaction and benefit.","PURPOSE: To evaluate hearing aid handling skills for new and experienced users and to assess if such skills influence user's benefit and satisfaction.METHODS: Seventy four participants (mean age of 70.43), experienced (n=37) or new hearing aid users (n=37) performed the tasks of &quot;Practical Hearing Aid Skills Test&quot; (PHAST), which were scored on a five-point Likert scale - higher scores indicate better hearing aid handling skills. Experienced users answered the International Outcome Inventory for Hearing Aids (IOI-HA) and the hearing aid benefit for handicap reduction was calculated by the hearing handicap inventory (HHIA/HHIE).RESULTS: Medians for PHAST total scores of 79 and 71% were obtained for experienced and new users, respectively - there were no significant difference between groups. Lower PHAST scores were observed for the tasks of volume control manipulation and telephone usage. Moderate correlations were obtained between IOI benefit and quality of life items and the PHAST scores. There was no correlation between the results of PHAST and demographic data of the participants.CONCLUSION: There was no difference in handling skills between new and experienced hearing aid users. Handling skills affected hearing aid benefit."
"24528290","Patient-centred audiological rehabilitation: perspectives of older adults who own hearing aids.","OBJECTIVE: Patient-centred care is a term frequently associated with quality health care. Despite extensive literature from a range of health-care professions that provide description and measurement of patient-centred care, a definition of patient-centredness in audiological rehabilitation is lacking. The current study aimed to define patient-centred care specific to audiological rehabilitation from the perspective of older adults who have owned hearing aids for at least one year.DESIGN: Research interviews were conducted with a purposive sample of older adults concerning their perceptions of patient-centredness in audiological rehabilitation, and qualitative content analysis was undertaken.STUDY SAMPLE: The participant sample included ten adults over the age of 60 years who had owned hearing aids for at least one year.RESULTS: Data analysis revealed three dimensions to patient-centred audiological rehabilitation: the therapeutic relationship, the players (audiologist and patient), and clinical processes. Individualised care was seen as an overarching theme linking each of these dimensions.CONCLUSIONS: This study reported two models: the first model describes what older adults with hearing aids believe constitutes patient-centred audiological rehabilitation. The second provides a guide to operationalised patient-centred care. Further research is required to address questions pertaining to the presence, nature, and impact of patient-centred audiological rehabilitation."
"24528289","Improving uptake and outcomes of hearing aid fitting for older adults: what are the barriers and facilitators?",""
"24484316","Communicating with Assistive Listening Devices and Age-Related Hearing Loss: Perceptions of Older Australians.","Abstract Age-related hearing loss can impact adversely on the delivery of primary care and cannot necessarily be remedied by hearing aid technology. A study of 20 older Australians living in a Queensland retirement village and residential hostel complex was undertaken to investigate how communication might be advanced through an assistive listening device (ALD). Most participants were women aged over 85 years; almost all had hearing loss and wore hearing aids. Tests with an ALD found very high levels of satisfaction with understanding speech and sound quality amongst participants. However, few had heard previously of ALDs, all required individualised assistance to fit and use the device and rated ease of use less highly. The findings affirm those of previous studies that ALD technology has a role in communication for older hearing-impaired people and for hearing rehabilitation. Its potential to enhance quality of life can be facilitated and promoted through nursing practice, but requires professional and consumer education so that it is not overlooked as a communication option."
"26541231","Effects of sound amplification in self-perception of tinnitus and hearing loss in the elderly.","OBJECTIVE: To determine the effect of the use of hearing aids in self-perception of tinnitus and hearing loss in the elderly.METHODS: A total of 24 elderly patients between 60 and 70 years of age with moderate-grade sensorineural hearing loss were evaluated and divided into two groups according to the presence or absence of tinnitus. All volunteers were fitted with binaural micro-channel hearing aids of the same brand and model and submitted to tests, scales, and questionnaires relevant to this topic. The evaluations were performed before and after one and three months of effective use of these hearing aids.RESULTS: Acoustic stimulation through the effective use of hearing aids caused a reduction in the perception of tinnitus sound intensity (especially in evaluations with the prosthesis on) and in nuisance associated with this symptom and with hearing loss. In addition, all participants were satisfied with the use of hearing aids.CONCLUSION: The continuous use of hearing aids is beneficial for the treatment of tinnitus and hearing loss, bringing satisfaction to users."
"26268492","[Self-rated efficacy in bilateral aural atresia patients using bone-anchored hearing aid].","OBJECTIVE: Using questionnaires to evaluate the audiological benefit and satisfaction of bilateral aural atresia patients with bone-anchored hearing aid (Baha).METHODS: Implanted Baha user questionnaire was applied to 19 patients suffering bilateral aural atresia, and 15 of the patients were evaluated with abbreviated profile of hearing aid benefit (APHAB). Glasgow children's benefit inventory (GCBI) was used to measure subjective benefit of patients under the age of 18.RESULTS: The Baha user questionnaire demonstrated great satisfaction. The mean Baha scores for the subdomains of ease of communication (EC), backgroud noise (BN) and revereration (RV) were decreased by 54.6 ± 10.2 (t = 20.6, P &lt; 0.05), 46.9 ± 11.1 (t = 16.4, P &lt; 0.05) and 58.8 ±15.4 (t = 21.4, P &lt; 0.05) compared to the unaided scores. For the subdomain of aversiveness (AV), the Baha score was 56.7 ± 9.9 (t = 10.8, P &lt; 0.05) higher than the unaided score. The general benefit score GCBI was 41.1 ± 13.0.CONCLUSION: Baha can significantly improve hearing ability and quality of life of patients with bilateral aural atresia."
"26262032","Web-based auditory self-training system for adult and elderly users of hearing aids.","INTRODUCTION: Adults and elderly users of hearing aids suffer psychosocial reactions as a result of hearing loss. Auditory rehabilitation is typically carried out with support from a speech therapist, usually in a clinical center. For these cases, there is a lack of computer-based self-training tools for minimizing the psychosocial impact of hearing deficiency.OBJECTIVE: To develop and evaluate a web-based auditory self-training system for adult and elderly users of hearing aids.METHODS: Two modules were developed for the web system: an information module based on guidelines for using hearing aids; and an auditory training module presenting a sequence of training exercises for auditory abilities along the lines of the auditory skill steps within auditory processing. We built aweb system using PHP programming language and a MySQL database .from requirements surveyed through focus groups that were conducted by healthcare information technology experts. The web system was evaluated by speech therapists and hearing aid users. An initial sample of 150 patients at DSA/HRAC/USP was defined to apply the system with the inclusion criteria that: the individuals should be over the age of 25 years, presently have hearing impairment, be a hearing aid user, have a computer and have internet experience. They were divided into two groups: a control group (G1) and an experimental group (G2). These patients were evaluated clinically using the HHIE for adults and HHIA for elderly people, before and after system implementation. A third web group was formed with users who were invited through social networks for their opinions on using the system. A questionnaire evaluating hearing complaints was given to all three groups. The study hypothesis considered that G2 would present greater auditory perception, higher satisfaction and fewer complaints than G1 after the auditory training. It was expected that G3 would have fewer complaints regarding use and acceptance of the system.RESULTS: The web system, which was named SisTHA portal, was finalized, rated by experts and hearing aid users and approved for use. The system comprised auditory skills training along five lines: discrimination; recognition; comprehension and temporal sequencing; auditory closure; and cognitive-linguistic and communication strategies. Users needed to undergo auditory training over a minimum period of 1 month: 5 times a week for 30 minutes a day. Comparisons were made between G1 and G2 and web system use by G3.CONCLUSION: The web system developed was approved for release to hearing aid users. It is expected that the self-training will help improve effective use of hearing aids, thereby decreasing their rejection."
